Stay,Investigate,Relocate
0.0,-0.25,-152.57132041365332
0.0,-0.25,-172.49147332165504
0.0,-0.25,-172.0280708517599
0.0,-0.25,-146.25289537089145
0.0,-0.25,-161.12937502067064
0.0,-0.25,-156.4628359045429
0.0,-0.25,-179.5657023094031
0.0,-0.25,-181.03168557200217
0.0,-0.25,-181.64241434505476
0.0,-0.25,-165.76687606688517
0.0,-0.25,-132.31726970578632
0.0,-0.25,-176.93666670882004
0.0,-0.25,-168.55059935122458
0.0,-0.25,-138.53486942678714
0.0,-0.25,-181.90945796922972
0.0,-0.25,-157.9722611702901
0.0,-0.25,-174.90077373107732
0.0,-0.25,-139.37221879661982
0.0,-0.25,-187.37246962303163
0.0,-0.25,-148.7311514955557
0.0,-0.25,-154.03610427329505
0.0,-0.25,-175.45453155996964
0.0,-0.25,-147.65893496819015
0.0,-0.25,-163.15944629453838
0.0,-0.25,-151.3287075402102
0.0,-0.25,-150.35698384295688
0.0,-0.25,-144.4498530541937
0.0,-0.25,-159.67519275238988
0.0,-0.25,-178.739945243898
0.0,-0.25,-144.41442212116246
0.0,-0.25,-196.98618410688067
0.0,-0.25,-152.2588524097552
0.0,-0.25,-189.82304646007663
0.0,-0.25,-154.10582576517243
0.0,-0.25,-145.3333837550134
0.0,-0.25,-154.2408797362259
0.0,-0.25,-155.36988935747206
0.0,-0.25,-166.16077185864603
0.0,-0.25,-140.32466964359193
0.0,-0.25,-164.89539859981187
0.0,-0.25,-168.98736193443403
0.0,-0.25,-160.33927799478974
0.0,-0.25,-169.8160130183495
0.0,-0.25,-147.8911430665276
0.0,-0.25,-166.35091819984368
0.0,-0.25,-149.11902805349493
0.0,-0.25,-157.70870720424702
0.0,-0.25,-168.0623776330523
0.0,-0.25,-183.55184279662015
0.0,-0.25,-155.49165314698894
0.0,-0.25,-184.42429850513548
0.0,-0.25,-147.15738838553352
0.0,-0.25,-188.8468164596333
0.0,-0.25,-166.55368637200394
0.0,-0.25,-155.38043350550782
0.0,-0.25,-130.95630864708104
0.0,-0.25,-140.43704021171968
0.0,-0.25,-141.6159124625021
0.0,-0.25,-158.58524982767395
0.0,-0.25,-170.9613181329027
0.0,-0.25,-180.63330020378825
0.0,-0.25,-179.57947731251252
0.0,-0.25,-153.31267870761047
0.0,-0.25,-177.36528135353947
0.0,-0.25,-183.1191611891869
0.0,-0.25,-170.7790955737688
0.0,-0.25,-142.73289354003967
0.0,-0.25,-157.33988678882986
0.0,-0.25,-172.26560525767206
0.0,-0.25,-188.23751137047495
0.0,-0.25,-171.73991466380926
0.0,-0.25,-144.02413148574936
0.0,-0.25,-178.9394323442334
0.0,-0.25,-192.39793740219443
0.0,-0.25,-169.89471445105386
0.0,-0.25,-170.74585228024517
0.0,-0.25,-145.46310022663877
0.0,-0.25,-174.66364736456205
0.0,-0.25,-157.60947565717728
0.0,-0.25,-176.20836371099332
0.0,-0.25,-174.3386581396819
0.0,-0.25,-162.36208755316056
0.0,-0.25,-157.09642252391754
0.0,-0.25,-165.45883494181442
0.0,-0.25,-161.1198204270105
0.0,-0.25,-168.58369953989376
0.0,-0.25,-157.68587816548816
0.0,-0.25,-153.49514294019193
0.0,-0.25,-194.50479310549724
0.0,-0.25,-196.25397596760234
0.0,-0.25,-169.1500314894967
0.0,-0.25,-174.2810625383437
0.0,-0.25,-157.90558451234924
0.0,-0.25,-167.35855740002043
0.0,-0.25,-197.81507741185985
0.0,-0.25,-134.6709635404876
0.0,-0.25,-178.5400993117779
0.0,-0.25,-130.69862147224495
0.0,-0.25,-133.72419833510367
0.0,-0.25,-187.01463078291076
0.0,-0.25,-158.84812719743553
0.0,-0.25,-151.13850523108374
0.0,-0.25,-150.0005484092954
0.0,-0.25,-173.877948285125
0.0,-0.25,-149.21046194101027
0.0,-0.25,-169.72109487206973
0.0,-0.25,-139.45890379283807
0.0,-0.25,-150.24658064949708
0.0,-0.25,-158.39549332274177
0.0,-0.25,-174.35729163449795
0.0,-0.25,-155.14211325120093
0.0,-0.25,-164.28849788985957
0.0,-0.25,-146.08114403105859
0.0,-0.25,-158.58580906434432
0.0,-0.25,-160.0724887847718
0.0,-0.25,-164.3140355084626
0.0,-0.25,-143.19588560972676
0.0,-0.25,-193.43710260047246
0.0,-0.25,-176.73774468814736
0.0,-0.25,-175.54730513971145
0.0,-0.25,-183.55626703075106
0.0,-0.25,-158.7295157578528
0.0,-0.25,-167.36684460528454
0.0,-0.25,-143.01654223160838
0.0,-0.25,-142.6510809674967
0.0,-0.25,-182.18296389794534
0.0,-0.25,-143.6325471783788
0.0,-0.25,-136.97219800978493
0.0,-0.25,-145.03244943462695
0.0,-0.25,-153.38626054792914
0.0,-0.25,-174.6411092720261
0.0,-0.25,-156.90348410713148
0.0,-0.25,-179.74174256755538
0.0,-0.25,-180.1962269263929
0.0,-0.25,-143.6180509838468
0.0,-0.25,-154.2153967695428
0.0,-0.25,-160.65354795732682
0.0,-0.25,-171.51157438734072
0.0,-0.25,-171.35306197203735
0.0,-0.25,-145.8097760878336
0.0,-0.25,-164.81021136209478
0.0,-0.25,-167.53158740374536
0.0,-0.25,-174.76045313212674
0.0,-0.25,-161.71429728322835
0.0,-0.25,-189.04167998698622
0.0,-0.25,-142.92021417626472
0.0,-0.25,-165.53561783745246
0.0,-0.25,-165.5942389599025
0.0,-0.25,-135.3327406745143
0.0,-0.25,-166.61756660686726
0.0,-0.25,-168.0365172046239
0.0,-0.25,-175.33172982984726
0.0,-0.25,-143.32159292095383
0.0,-0.25,-195.24485996165134
0.0,-0.25,-187.73972801004317
0.0,-0.25,-156.3415516218633
0.0,-0.25,-156.71889902254208
0.0,-0.25,-154.4626173939355
0.0,-0.25,-165.15247059608345
0.0,-0.25,-162.95707576962337
0.0,-0.25,-149.01280095879946
0.0,-0.25,-157.0086508613433
0.0,-0.25,-178.54856169752105
0.0,-0.25,-171.23704019244093
0.0,-0.25,-160.3484044676659
0.0,-0.25,-172.52260236895842
0.0,-0.25,-186.52917233942432
0.0,-0.25,-167.98356469405843
0.0,-0.25,-147.86447275765082
0.0,-0.25,-176.59936626677887
0.0,-0.25,-165.15110425950897
0.0,-0.25,-151.20806820056535
0.0,-0.25,-136.10577467570187
0.0,-0.25,-141.49815692335713
0.0,-0.25,-171.36303852135293
0.0,-0.25,-175.2884685158189
0.0,-0.25,-189.28005927404485
0.0,-0.25,-154.74276195782912
0.0,-0.25,-181.61914492445425
0.0,-0.25,-177.8754006079038
0.0,-0.25,-174.0749133628821
0.0,-0.25,-145.45812017346373
0.0,-0.25,-180.3966485452764
0.0,-0.25,-151.37571968060965
0.0,-0.25,-147.16796825692705
0.0,-0.25,-191.8057362527533
0.0,-0.25,-142.7854010615715
0.0,-0.25,-167.0537611599228
0.0,-0.25,-181.75222622157997
0.0,-0.25,-164.33345884119066
0.0,-0.25,-150.52472846031392
0.0,-0.25,-144.07017398264853
0.0,-0.25,-132.9993023154933
0.0,-0.25,-132.0347603067911
0.0,-0.25,-159.861719770808
0.0,-0.25,-144.2492065870474
0.0,-0.25,-194.68480247684187
0.0,-0.25,-172.07096847875908
0.0,-0.25,-150.83547868775642
0.0,-0.25,-171.749866611943
0.0,-0.25,-151.0717694426601
0.0,-0.25,-151.58855557731096
0.0,-0.25,-194.17312297210526
0.0,-0.25,-175.21158386782088
0.0,-0.25,-196.41024660256653
0.0,-0.25,-136.88256784466728
0.0,-0.25,-183.63540810522704
0.0,-0.25,-188.5032359314066
0.0,-0.25,-177.53316433540215
0.0,-0.25,-125.63165459488046
0.0,-0.25,-180.9007859380531
0.0,-0.25,-153.36966708119212
0.0,-0.25,-164.16280368961273
0.0,-0.25,-165.71402287966845
0.0,-0.25,-162.62310632250353
0.0,-0.25,-142.38955101497635
0.0,-0.25,-138.83571559506447
0.0,-0.25,-192.91315548666793
0.0,-0.25,-172.3715710371118
0.0,-0.25,-192.16266087439985
0.0,-0.25,-176.99868800377254
0.0,-0.25,-120.11403997616203
0.0,-0.25,-187.48538719688563
0.0,-0.25,-179.65834002073709
0.0,-0.25,-189.04922318725448
0.0,-0.25,-157.6953559416703
0.0,-0.25,-164.25994142354406
0.0,-0.25,-158.50304356030227
0.0,-0.25,-146.0103635376948
0.0,-0.25,-174.45643620122368
0.0,-0.25,-153.99524500403143
0.0,-0.25,-158.26428115902215
0.0,-0.25,-150.6792955456476
0.0,-0.25,-171.8689997302336
0.0,-0.25,-177.52021896694782
0.0,-0.25,-172.09029463405227
0.0,-0.25,-178.96919693888324
0.0,-0.25,-176.26932646500194
0.0,-0.25,-162.98532201142902
0.0,-0.25,-186.5701236285527
0.0,-0.25,-165.4883261085254
0.0,-0.25,-139.8194151730021
0.0,-0.25,-141.56659998870964
0.0,-0.25,-162.1278261396638
0.0,-0.25,-172.75863361376545
0.0,-0.25,-184.49467152288523
0.0,-0.25,-145.581603240973
0.0,-0.25,-153.59585604172875
0.0,-0.25,-159.90916230677377
0.0,-0.25,-174.7501024165132
0.0,-0.25,-175.1651421375903
0.0,-0.25,-165.84091516934112
0.0,-0.25,-198.66814129609665
0.0,-0.25,-132.09734780738654
0.0,-0.25,-154.81065202880615
0.0,-0.25,-168.37927383864604
0.0,-0.25,-177.66263586498945
0.0,-0.25,-156.48989847098306
0.0,-0.25,-162.74262791240352
0.0,-0.25,-155.47414957315053
0.0,-0.25,-174.16486992387945
0.0,-0.25,-164.57728851110716
0.0,-0.25,-168.05395347199612
0.0,-0.25,-168.01676470125696
0.0,-0.25,-162.61692452650746
0.0,-0.25,-172.82387048576803
0.0,-0.25,-194.36455580256776
0.0,-0.25,-164.48291278270665
0.0,-0.25,-162.3984218771194
0.0,-0.25,-141.79848722526387
0.0,-0.25,-148.3542892102536
0.0,-0.25,-158.73983234121997
0.0,-0.25,-181.88610998853008
0.0,-0.25,-177.29346026245568
0.0,-0.25,-187.88666054212743
0.0,-0.25,-138.73734405370888
0.0,-0.25,-149.00214999460826
0.0,-0.25,-164.71601240649807
0.0,-0.25,-157.8931134480608
0.0,-0.25,-158.00249765782206
0.0,-0.25,-156.67313971455474
0.0,-0.25,-163.24074326949923
0.0,-0.25,-168.31259732456516
0.0,-0.25,-139.53284500833297
0.0,-0.25,-167.4840447593737
0.0,-0.25,-177.0933247963204
0.0,-0.25,-145.24041452666336
0.0,-0.25,-174.96963182440155
0.0,-0.25,-168.41685530931775
0.0,-0.25,-150.43700678408885
0.0,-0.25,-160.53573102904443
0.0,-0.25,-169.4692436495139
0.0,-0.25,-154.68341603384349
0.0,-0.25,-169.33274400445836
0.0,-0.25,-178.06961131330533
0.0,-0.25,-189.95629714323053
0.0,-0.25,-152.37211741528782
0.0,-0.25,-195.99962827386736
0.0,-0.25,-165.36188652348952
0.0,-0.25,-181.99545977715752
0.0,-0.25,-190.00431157535937
0.0,-0.25,-157.7468711733503
0.0,-0.25,-157.3019659185823
0.0,-0.25,-150.24597762491516
0.0,-0.25,-172.66020685091422
0.0,-0.25,-192.56141341695803
0.0,-0.25,-163.15443731650268
0.0,-0.25,-152.37323889541028
0.0,-0.25,-155.92101409598442
0.0,-0.25,-157.44513313124378
0.0,-0.25,-181.22210806589612
0.0,-0.25,-170.41212524587672
0.0,-0.25,-170.77215819812608
0.0,-0.25,-174.1061396696338
0.0,-0.25,-154.57596697095565
0.0,-0.25,-184.18627557491791
0.0,-0.25,-153.41386479608485
0.0,-0.25,-164.7693618977872
0.0,-0.25,-180.46964725300438
0.0,-0.25,-135.7365199556518
0.0,-0.25,-177.02303759379933
0.0,-0.25,-132.43657698534008
0.0,-0.25,-145.35529422361836
0.0,-0.25,-129.63343596541927
0.0,-0.25,-130.45460993291056
0.0,-0.25,-168.66540427520803
0.0,-0.25,-181.4264231385862
0.0,-0.25,-159.654602540868
0.0,-0.25,-163.15068538699654
0.0,-0.25,-149.06523351586793
0.0,-0.25,-165.57800655639087
0.0,-0.25,-137.5822451707342
0.0,-0.25,-146.8009337254616
0.0,-0.25,-186.3595263486697
0.0,-0.25,-146.0305821220884
0.0,-0.25,-135.97069098941998
0.0,-0.25,-126.9499356275141
0.0,-0.25,-184.3260282274705
0.0,-0.25,-134.07615259022634
0.0,-0.25,-178.17855205182076
0.0,-0.25,-191.14685536828938
0.0,-0.25,-162.92093337964673
0.0,-0.25,-147.87275007956023
0.0,-0.25,-161.6425432289301
0.0,-0.25,-150.82244790765256
0.0,-0.25,-139.46256150782054
0.0,-0.25,-172.78648804830587
0.0,-0.25,-137.355569618894
0.0,-0.25,-179.01752521386953
0.0,-0.25,-175.8666698742198
0.0,-0.25,-195.0891545876359
0.0,-0.25,-173.77725807148877
0.0,-0.25,-194.27381069274972
0.0,-0.25,-150.96265964736202
0.0,-0.25,-190.18500654816384
0.0,-0.25,-185.77149018453676
0.0,-0.25,-169.6756960370937
0.0,-0.25,-139.91675522362115
0.0,-0.25,-158.39498940439927
0.0,-0.25,-150.01682970962005
0.0,-0.25,-172.7924900895495
0.0,-0.25,-161.05080994957538
0.0,-0.25,-175.71531862493475
0.0,-0.25,-191.81893019932167
0.0,-0.25,-164.14891334742882
0.0,-0.25,-162.26488955267828
0.0,-0.25,-174.48310195730144
0.0,-0.25,-164.7088178866862
0.0,-0.25,-155.1575219134388
0.0,-0.25,-179.40882187372233
0.0,-0.25,-186.14629931773183
0.0,-0.25,-135.20702961476542
0.0,-0.25,-165.90203857763282
0.0,-0.25,-147.78371602357677
0.0,-0.25,-179.7745817900977
0.0,-0.25,-188.98514349491774
0.0,-0.25,-161.38928051886302
0.0,-0.25,-176.4382860125787
0.0,-0.25,-163.78372699673176
0.0,-0.25,-166.81022284006846
0.0,-0.25,-144.1996073422413
0.0,-0.25,-171.71368085245692
0.0,-0.25,-163.278001354334
0.0,-0.25,-150.19804662726122
0.0,-0.25,-145.13350418182713
0.0,-0.25,-138.75836782053696
0.0,-0.25,-162.40061577630271
0.0,-0.25,-164.994507493555
0.0,-0.25,-144.3041122827389
0.0,-0.25,-158.87488653368135
0.0,-0.25,-172.35993769940615
0.0,-0.25,-195.86983208618372
0.0,-0.25,-170.7873057315223
0.0,-0.25,-194.17841753737184
0.0,-0.25,-184.4956610785028
0.0,-0.25,-182.5893979581564
0.0,-0.25,-152.33341737188425
0.0,-0.25,-145.74011735122497
0.0,-0.25,-179.3934827922035
0.0,-0.25,-149.87904078434627
0.0,-0.25,-125.75873913348495
0.0,-0.25,-159.13507263812718
0.0,-0.25,-147.51382359534225
0.0,-0.25,-173.72847211665035
0.0,-0.25,-172.50123719884715
0.0,-0.25,-167.2427143197889
0.0,-0.25,-159.3316812383907
0.0,-0.25,-153.84984482439933
0.0,-0.25,-195.30476269123494
0.0,-0.25,-166.91237070474716
0.0,-0.25,-191.5986519357447
0.0,-0.25,-158.28267934040196
0.0,-0.25,-149.52984473415526
0.0,-0.25,-166.07069119680193
0.0,-0.25,-185.8038879504254
0.0,-0.25,-192.18158571930144
0.0,-0.25,-150.95445301184304
0.0,-0.25,-151.7244364283719
0.0,-0.25,-143.62728337072605
0.0,-0.25,-193.09725784974464
0.0,-0.25,-152.06047392998533
0.0,-0.25,-177.24637467934724
0.0,-0.25,-158.18617695567968
0.0,-0.25,-137.25990484491652
0.0,-0.25,-165.57323264287672
0.0,-0.25,-130.90475337902024
0.0,-0.25,-181.45951190416503
0.0,-0.25,-165.05416726585332
0.0,-0.25,-173.76082767592604
0.0,-0.25,-184.99047134195501
0.0,-0.25,-181.3250980452025
0.0,-0.25,-192.76889703848425
0.0,-0.25,-165.19454927346445
0.0,-0.25,-151.49801913433635
0.0,-0.25,-177.17408945321492
0.0,-0.25,-155.79829040000203
0.0,-0.25,-196.27747592500597
0.0,-0.25,-163.02547802428057
0.0,-0.25,-138.68129863809915
0.0,-0.25,-152.30805566035906
0.0,-0.25,-163.92929958894084
0.0,-0.25,-178.94078725104512
0.0,-0.25,-177.97566057678944
0.0,-0.25,-180.73387224048307
0.0,-0.25,-146.50021636334833
0.0,-0.25,-182.36695710696517
0.0,-0.25,-144.95990541260042
0.0,-0.25,-142.55511227345548
0.0,-0.25,-165.71869409874182
0.0,-0.25,-176.70522193866333
0.0,-0.25,-184.32531378704218
0.0,-0.25,-151.13329935030305
0.0,-0.25,-197.64085244519254
0.0,-0.25,-145.85037822164446
0.0,-0.25,-185.64693155181592
0.0,-0.25,-185.86690596272018
0.0,-0.25,-163.4416308853898
0.0,-0.25,-164.13192198546568
0.0,-0.25,-155.54824312050226
0.0,-0.25,-179.27198227843837
0.0,-0.25,-157.96784150563522
0.0,-0.25,-186.78663393170817
0.0,-0.25,-194.72498066488905
0.0,-0.25,-163.9546953071614
0.0,-0.25,-177.89732986320308
0.0,-0.25,-141.86104739092633
0.0,-0.25,-171.0338544579382
0.0,-0.25,-130.73292777459875
0.0,-0.25,-163.55505728474017
0.0,-0.25,-149.90679386121815
0.0,-0.25,-176.713111360296
0.0,-0.25,-156.46160183908094
0.0,-0.25,-149.4551576622234
0.0,-0.25,-183.66509716811476
0.0,-0.25,-183.45541679915365
0.0,-0.25,-153.53827857959726
0.0,-0.25,-152.72364428351554
0.0,-0.25,-186.167307235454
0.0,-0.25,-150.6317595677442
0.0,-0.25,-151.63449207135898
0.0,-0.25,-136.35845842519717
0.0,-0.25,-141.07007270709633
0.0,-0.25,-168.68884139749608
0.0,-0.25,-174.94513144144327
0.0,-0.25,-179.5403334652697
0.0,-0.25,-164.87785503617056
0.0,-0.25,-146.89821543469668
0.0,-0.25,-177.39220990240628
0.0,-0.25,-166.27401448776004
0.0,-0.25,-141.12923100084825
0.0,-0.25,-162.83160711161224
0.0,-0.25,-149.2751292558173
0.0,-0.25,-165.87118715274167
0.0,-0.25,-156.6695093043562
0.0,-0.25,-172.66654358702974
0.0,-0.25,-170.77332366675296
0.0,-0.25,-160.5920242652419
0.0,-0.25,-167.48383517947138
0.0,-0.25,-178.8868551111378
0.0,-0.25,-165.9163323048164
0.0,-0.25,-192.5629717664984
0.0,-0.25,-162.02053205639572
0.0,-0.25,-139.1823436621583
0.0,-0.25,-165.87931940400776
0.0,-0.25,-143.5350685572092
0.0,-0.25,-182.06884311513983
0.0,-0.25,-167.9715791064004
0.0,-0.25,-170.89470744991908
0.0,-0.25,-145.7953125729876
0.0,-0.25,-159.9627961714046
0.0,-0.25,-167.50075063007733
0.0,-0.25,-134.11607588223393
0.0,-0.25,-166.27702454651984
0.0,-0.25,-169.83326696630843
0.0,-0.25,-137.11703606778903
0.0,-0.25,-191.08289394949807
0.0,-0.25,-176.07084238181312
0.0,-0.25,-160.4454788848799
0.0,-0.25,-170.39711915150403
0.0,-0.25,-157.46478750198673
0.0,-0.25,-167.701648933618
0.0,-0.25,-140.0306667130084
0.0,-0.25,-165.87439830760528
0.0,-0.25,-140.40407166688547
0.0,-0.25,-130.66276387323427
0.0,-0.25,-144.5839906451795
0.0,-0.25,-129.4234253308885
0.0,-0.25,-179.85024568288694
0.0,-0.25,-174.0798918771429
0.0,-0.25,-171.21208783857352
0.0,-0.25,-193.18247830704706
0.0,-0.25,-147.12503879379713
0.0,-0.25,-134.8890898154699
0.0,-0.25,-143.4524154984488
0.0,-0.25,-175.35653368003017
0.0,-0.25,-182.29909721203762
0.0,-0.25,-169.45637450839786
0.0,-0.25,-150.59688124644725
0.0,-0.25,-135.6147729483735
0.0,-0.25,-128.9478421205489
0.0,-0.25,-170.39046347376365
0.0,-0.25,-167.3952222981242
0.0,-0.25,-187.227130359902
0.0,-0.25,-167.99805383580068
0.0,-0.25,-139.45548935427612
0.0,-0.25,-139.57011397879265
0.0,-0.25,-177.32425447457027
0.0,-0.25,-152.0588825338211
0.0,-0.25,-177.2165657806487
0.0,-0.25,-148.9137747180924
0.0,-0.25,-178.80226990106135
0.0,-0.25,-159.1851425273027
0.0,-0.25,-157.83944312302324
0.0,-0.25,-153.63943199739717
0.0,-0.25,-161.78824320769675
0.0,-0.25,-173.50482133778846
0.0,-0.25,-163.86746093566245
0.0,-0.25,-192.21091057051976
0.0,-0.25,-139.3310917527982
0.0,-0.25,-174.2701527892796
0.0,-0.25,-160.4031542110476
0.0,-0.25,-155.32026702687813
0.0,-0.25,-160.58954403889877
0.0,-0.25,-160.62730968937288
0.0,-0.25,-165.08334183484013
0.0,-0.25,-157.57543060962192
0.0,-0.25,-165.7836546468142
0.0,-0.25,-163.00195356342016
0.0,-0.25,-182.29677517196498
0.0,-0.25,-183.72216800229424
0.0,-0.25,-163.31875896857122
0.0,-0.25,-160.07246733240007
0.0,-0.25,-183.29823778883355
0.0,-0.25,-142.11580097775317
0.0,-0.25,-146.4551524941191
0.0,-0.25,-183.7901440283424
0.0,-0.25,-158.21471276064392
0.0,-0.25,-183.9569497320061
0.0,-0.25,-170.55684681593493
0.0,-0.25,-143.18341277393372
0.0,-0.25,-148.5888451271991
0.0,-0.25,-173.45774447212676
0.0,-0.25,-198.90804206033968
0.0,-0.25,-161.16485543490694
0.0,-0.25,-195.89510914662486
0.0,-0.25,-167.1101628672506
0.0,-0.25,-157.46651604097462
0.0,-0.25,-169.7562898570267
0.0,-0.25,-172.60385619691823
0.0,-0.25,-162.960581721677
0.0,-0.25,-149.71042868136894
0.0,-0.25,-171.5066946053055
0.0,-0.25,-177.70592322077903
0.0,-0.25,-164.69822450301496
0.0,-0.25,-158.6433049606123
0.0,-0.25,-157.13941314240796
0.0,-0.25,-161.72940891896405
0.0,-0.25,-152.98747946997102
0.0,-0.25,-175.08424099951566
0.0,-0.25,-151.91776512710953
0.0,-0.25,-149.34805109616187
0.0,-0.25,-159.87644745739075
0.0,-0.25,-159.0685598287031
0.0,-0.25,-165.0780234193827
0.0,-0.25,-156.35425411703685
0.0,-0.25,-168.78257824711386
0.0,-0.25,-145.0158410001566
0.0,-0.25,-163.77281853505679
0.0,-0.25,-144.6371170212514
0.0,-0.25,-160.81590166035429
0.0,-0.25,-166.44017471021476
0.0,-0.25,-183.55116211659964
0.0,-0.25,-138.09307496187097
0.0,-0.25,-160.0369621906139
0.0,-0.25,-155.5000330389372
0.0,-0.25,-174.95876547982385
0.0,-0.25,-182.45152919014458
0.0,-0.25,-170.25290053419215
0.0,-0.25,-146.15083776554337
0.0,-0.25,-142.81045601255548
0.0,-0.25,-167.67482807700688
0.0,-0.25,-165.81010855992446
0.0,-0.25,-158.10990765808907
0.0,-0.25,-157.19716332139728
0.0,-0.25,-153.905487617093
0.0,-0.25,-165.9962828667497
0.0,-0.25,-155.80988334468444
0.0,-0.25,-150.30880767489109
0.0,-0.25,-139.1364362273546
0.0,-0.25,-146.68358751650587
0.0,-0.25,-132.58568717901753
0.0,-0.25,-189.54454230344226
0.0,-0.25,-152.9905609167412
0.0,-0.25,-174.59273363259345
0.0,-0.25,-179.62806311607318
0.0,-0.25,-143.14187933787147
0.0,-0.25,-189.06124152221992
0.0,-0.25,-136.82984788914013
0.0,-0.25,-141.86025153665383
0.0,-0.25,-171.01076186888213
0.0,-0.25,-148.3267754821676
0.0,-0.25,-155.62229151031207
0.0,-0.25,-143.53539267299854
0.0,-0.25,-128.96547779535848
0.0,-0.25,-155.29424697172644
0.0,-0.25,-139.4512866534512
0.0,-0.25,-163.36627790049138
0.0,-0.25,-149.54401047686113
0.0,-0.25,-164.53728167436677
0.0,-0.25,-174.4202613144914
0.0,-0.25,-160.6325569640596
0.0,-0.25,-159.62900722674098
0.0,-0.25,-164.70989802249537
0.0,-0.25,-146.08107873006367
0.0,-0.25,-190.85516418474532
0.0,-0.25,-143.27630428718246
0.0,-0.25,-176.94473623755636
0.0,-0.25,-138.46602829499975
0.0,-0.25,-156.6219782785995
0.0,-0.25,-151.84761681715094
0.0,-0.25,-173.2348206752886
0.0,-0.25,-143.35651392105834
0.0,-0.25,-195.49711659944745
0.0,-0.25,-159.5002578957185
0.0,-0.25,-154.6289971597773
0.0,-0.25,-141.2361394170142
0.0,-0.25,-166.07700137667243
0.0,-0.25,-139.5467280558722
0.0,-0.25,-151.592146265956
0.0,-0.25,-147.93459028426253
0.0,-0.25,-162.5742795177516
0.0,-0.25,-147.9115565801241
0.0,-0.25,-182.48356105410815
0.0,-0.25,-178.59179574094574
0.0,-0.25,-189.23800515671977
0.0,-0.25,-150.5629643749517
0.0,-0.25,-180.98059864093335
0.0,-0.25,-159.9504120516515
0.0,-0.25,-135.55626478452604
0.0,-0.25,-175.58518991167483
0.0,-0.25,-167.11312999939824
0.0,-0.25,-177.31622386167606
0.0,-0.25,-148.3007429954138
0.0,-0.25,-146.36546201202745
0.0,-0.25,-155.1888019541551
0.0,-0.25,-191.3604441182634
0.0,-0.25,-149.13927508445687
0.0,-0.25,-159.05498314169918
0.0,-0.25,-172.35573813996038
0.0,-0.25,-155.60754048270465
0.0,-0.25,-163.33790380807662
0.0,-0.25,-157.635013980539
0.0,-0.25,-158.61593828156893
0.0,-0.25,-157.42293374976705
0.0,-0.25,-166.64948093844043
0.0,-0.25,-150.7614216942994
0.0,-0.25,-175.36571164196783
0.0,-0.25,-173.92963814922808
0.0,-0.25,-155.2141237310428
0.0,-0.25,-141.12623988857996
0.0,-0.25,-165.33296707554476
0.0,-0.25,-175.93403696987426
0.0,-0.25,-183.38773680502047
0.0,-0.25,-195.0084824816184
0.0,-0.25,-163.04687843029353
0.0,-0.25,-129.4281319785132
0.0,-0.25,-174.5678954259297
0.0,-0.25,-163.6256721833917
0.0,-0.25,-194.51384306032375
0.0,-0.25,-170.06094029404
0.0,-0.25,-155.1283550947031
0.0,-0.25,-166.810515980308
0.0,-0.25,-174.02036584918528
0.0,-0.25,-169.14050490733655
0.0,-0.25,-146.00052998066352
0.0,-0.25,-165.11708023330903
0.0,-0.25,-162.28707467373548
0.0,-0.25,-155.10960817285698
0.0,-0.25,-162.00090319218802
0.0,-0.25,-161.58837012171736
0.0,-0.25,-144.06332024211048
0.0,-0.25,-184.94496778558292
0.0,-0.25,-146.5605465786706
0.0,-0.25,-174.0328377636564
0.0,-0.25,-157.97200586646312
0.0,-0.25,-157.72097581358494
0.0,-0.25,-173.71606261719108
0.0,-0.25,-173.08176977020227
0.0,-0.25,-164.59939094929388
0.0,-0.25,-149.9583864472981
0.0,-0.25,-179.63310569127523
0.0,-0.25,-165.01537677552608
0.0,-0.25,-175.3171587312803
0.0,-0.25,-182.44286965018645
0.0,-0.25,-137.83491053828865
0.0,-0.25,-156.08323711141915
0.0,-0.25,-168.29114819756603
0.0,-0.25,-157.6734020863143
0.0,-0.25,-169.99785930263005
0.0,-0.25,-139.17566863671215
0.0,-0.25,-149.58362099075902
0.0,-0.25,-158.9091174435194
0.0,-0.25,-162.31987897497285
0.0,-0.25,-172.92430195138442
0.0,-0.25,-190.51062916305796
0.0,-0.25,-170.04196207681883
0.0,-0.25,-152.8509144019151
0.0,-0.25,-143.73729726026738
0.0,-0.25,-145.82009223552214
0.0,-0.25,-165.97019101140995
0.0,-0.25,-133.465915451959
0.0,-0.25,-157.8142671342629
0.0,-0.25,-145.83258826608676
0.0,-0.25,-155.39961752581576
0.0,-0.25,-173.64977994345494
0.0,-0.25,-173.27881299674482
0.0,-0.25,-155.4040532206796
0.0,-0.25,-176.3002003702139
0.0,-0.25,-151.2165180552181
0.0,-0.25,-182.97222469478086
0.0,-0.25,-152.40483584194138
0.0,-0.25,-138.562924868332
0.0,-0.25,-145.62303630332323
0.0,-0.25,-188.74800400329192
0.0,-0.25,-139.0131217432861
0.0,-0.25,-172.25379952913977
0.0,-0.25,-168.13910019856618
0.0,-0.25,-158.60024926269315
0.0,-0.25,-175.0005835788509
0.0,-0.25,-174.9496574838504
0.0,-0.25,-169.64781753260954
0.0,-0.25,-172.428271747933
0.0,-0.25,-173.2317049424815
0.0,-0.25,-171.75498572206777
0.0,-0.25,-181.23872831757768
0.0,-0.25,-156.3026351293074
0.0,-0.25,-174.65155273733464
0.0,-0.25,-161.82117642886723
